,District,Year-Month,CommName,Year,Month,Arrivals,Model,Weighted_Modal
282,Jangaon,2017-12-01,Cotton,2017,Dec,36389.0,4691.209677419355,4330.079007392344
283,Jangaon,2017-12-01,Maize,2017,Dec,134.0,1742.625,1478.5671641791046
284,Jangaon,2017-12-01,Paddy,2017,Dec,15166.0,1586.949275362319,1582.6045540463317
285,Jangaon,2018-01-01,Cotton,2018,Jan,26425.0,4759.677419354839,4631.20151371807
286,Jangaon,2018-01-01,Paddy,2018,Jan,431.0,1650.5208333333333,1676.5703789636505
287,Jangaon,2018-02-01,Cotton,2018,Feb,3725.0,4500.0,4559.194630872483
288,Jangaon,2018-02-01,Maize,2018,Feb,318.0,1265.5,1269.6698113207547
289,Jangaon,2018-03-01,Cotton,2018,Mar,792.0,4382.142857142857,4463.636363636364
290,Jangaon,2018-04-01,Cotton,2018,Apr,114.0,4300.0,4342.105263157895
291,Jangaon,2018-04-01,Maize,2018,Apr,1737.0,1296.2307692307693,1364.0575705238919
292,Jangaon,2018-04-01,Paddy,2018,Apr,79935.4,1496.0294117647059,1507.2324485355255
293,Jangaon,2018-05-01,Maize,2018,May,61277.59999999999,1425.0,1425.0
294,Jangaon,2018-05-01,Paddy,2018,May,52372.799999999996,1545.7752976190477,1521.447195236204
295,Jangaon,2018-06-01,Maize,2018,Jun,9816.0,1425.0,1425.0
296,Jangaon,2018-06-01,Paddy,2018,Jun,134.0,1590.0,1590.0
297,Jangaon,2018-08-01,Maize,2018,Aug,13.0,1315.0,1315.0
298,Jangaon,2018-08-01,Paddy,2018,Aug,948.0,1407.857142857143,1411.1308016877638
299,Jangaon,2018-09-01,Maize,2018,Sep,1140.0,1350.2,1359.35350877193
300,Jangaon,2018-09-01,Paddy,2018,Sep,9095.0,1458.909090909091,1464.2575041231446
301,Jangaon,2018-10-01,Cotton,2018,Oct,22170.0,5292.765957446809,5176.946323861073
302,Jangaon,2018-10-01,Maize,2018,Oct,6711.0,1380.2272727272727,1366.1759797347638
303,Jangaon,2018-10-01,Paddy,2018,Oct,32860.8,1572.9354838709678,1508.5987559645534
304,Jangaon,2018-11-01,Cotton,2018,Nov,111312.4,5311.466666666666,5199.779373187534
305,Jangaon,2018-11-01,Maize,2018,Nov,26753.0,1624.5925925925926,1685.6558516801854
306,Jangaon,2018-11-01,Paddy,2018,Nov,28477.0,1708.9224137931035,1688.753151666257
307,Jangaon,2018-12-01,Cotton,2018,Dec,130956.59999999999,5222.461538461538,5253.0171373569565
308,Jangaon,2018-12-01,Maize,2018,Dec,2589.0,1687.6666666666667,1697.7612977983777
309,Jangaon,2018-12-01,Paddy,2018,Dec,22415.59999999999,1731.0972222222222,1757.8942566783846
310,Jangaon,2019-01-01,Cotton,2019,Jan,125105.43999999999,5153.584905660377,5183.979258296042
311,Jangaon,2019-01-01,Maize,2019,Jan,39.0,1791.6666666666667,1768.7435897435898
312,Jangaon,2019-01-01,Paddy,2019,Jan,854.0,1642.8846153846155,1591.1774004683841
313,Jangaon,2019-02-01,Cotton,2019,Feb,108600.1,4987.3828125,5036.057486134911
314,Jangaon,2019-02-01,Maize,2019,Feb,147.0,1860.6666666666667,1897.9115646258504
315,Jangaon,2019-02-01,Paddy,2019,Feb,84.0,1887.5,1844.642857142857
316,Jangaon,2019-03-01,Cotton,2019,Mar,1999.0,4789.024390243902,4615.107553776888
317,Jangaon,2019-03-01,Maize,2019,Mar,150.0,1945.1666666666667,1943.0266666666666
318,Jangaon,2019-04-01,Cotton,2019,Apr,126.0,5306.666666666667,5306.666666666667
319,Jangaon,2019-04-01,Maize,2019,Apr,376.0,2093.125,2109.6356382978724
320,Jangaon,2019-04-01,Paddy,2019,Apr,42625.0,1578.4848484848483,1633.3096461388075
321,Jangaon,2019-05-01,Maize,2019,May,139.0,2001.625,2017.3956834532373
322,Jangaon,2019-05-01,Paddy,2019,May,24538.0,1610.4423076923076,1655.2320210829462
323,Jangaon,2019-06-01,Maize,2019,Jun,13.0,1950.0,1950.0
324,Jangaon,2019-06-01,Paddy,2019,Jun,110.0,1495.0,1492.0
325,Jangaon,2019-07-01,Maize,2019,Jul,250.0,2000.0,2000.0
326,Jangaon,2019-07-01,Paddy,2019,Jul,210.0,1700.0,1700.0
327,Jangaon,2019-08-01,Paddy,2019,Aug,1220.0,1580.8333333333333,1549.788524590164
328,Jangaon,2019-09-01,Maize,2019,Sep,7.0,2251.0,2251.0
329,Jangaon,2019-09-01,Paddy,2019,Sep,9689.55,1450.8095238095239,1453.4364392567252
330,Jangaon,2019-10-01,Maize,2019,Oct,4692.0,1724.4285714285713,1681.049232736573
331,Jangaon,2019-10-01,Paddy,2019,Oct,33169.7,1431.5,1406.8201521267904
332,Jangaon,2019-11-01,Cotton,2019,Nov,10963.0,4228.0,4523.492155431907
333,Jangaon,2019-11-01,Maize,2019,Nov,5179.0,1537.5416666666667,1487.4317435798416
334,Jangaon,2019-11-01,Paddy,2019,Nov,41643.0,1419.5208333333333,1413.3738323367672
335,Jangaon,2019-12-01,Cotton,2019,Dec,134842.69999999995,5479.428571428572,5478.097960067546
336,Jangaon,2019-12-01,Maize,2019,Dec,560.85,1774.8235294117646,1819.1550325398946
337,Jangaon,2019-12-01,Paddy,2019,Dec,17296.5,1562.1597222222224,1552.2041626918742
338,Jogulamba (Gadwal),2015-10-01,Paddy,2015,Oct,194.0,1190.6666666666667,1194.5103092783504
339,Jogulamba (Gadwal),2015-11-01,Paddy,2015,Nov,8268.0,1462.5227272727273,1540.3968916303822
340,Jogulamba (Gadwal),2016-10-01,Paddy,2016,Oct,1080.0,1411.5714285714287,1422.6342592592594
341,Jogulamba (Gadwal),2016-11-01,Cotton,2016,Nov,104.0,4726.0,4726.0
342,Jogulamba (Gadwal),2016-11-01,Paddy,2016,Nov,10225.0,1417.6190476190477,1431.5712958435208
343,Jogulamba (Gadwal),2016-12-01,Cotton,2016,Dec,8788.0,5030.045454545455,5039.825898953118
344,Jogulamba (Gadwal),2016-12-01,Paddy,2016,Dec,28806.0,1439.5227272727273,1436.0977921266403
345,Jogulamba (Gadwal),2017-01-01,Cotton,2017,Jan,8805.0,5111.272727272727,5112.508801817149
346,Jogulamba (Gadwal),2017-01-01,Paddy,2017,Jan,13125.0,1548.090909090909,1490.8723047619048
347,Jogulamba (Gadwal),2017-02-01,Cotton,2017,Feb,5049.0,5053.190476190476,5045.586254703901
348,Jogulamba (Gadwal),2017-02-01,Paddy,2017,Feb,355.0,1751.5555555555557,1740.3211267605634
349,Jogulamba (Gadwal),2017-03-01,Cotton,2017,Mar,1345.0,5000.625,5023.573977695167
350,Jogulamba (Gadwal),2017-03-01,Paddy,2017,Mar,28.0,1486.5,1486.5
351,Jogulamba (Gadwal),2017-04-01,Paddy,2017,Apr,13406.0,1609.909090909091,1576.4648291809638
352,Jogulamba (Gadwal),2017-05-01,Paddy,2017,May,30431.0,1386.9,1377.580427853176
353,Jogulamba (Gadwal),2017-06-01,Paddy,2017,Jun,752.0,1369.1923076923076,1393.1156914893618
354,Jogulamba (Gadwal),2017-07-01,Paddy,2017,Jul,74.0,1377.0,1377.0
355,Jogulamba (Gadwal),2017-10-01,Cotton,2017,Oct,5732.0,3885.8888888888887,3885.416434054431
356,Jogulamba (Gadwal),2017-10-01,Maize,2017,Oct,1105.5,1425.0,1425.0
357,Jogulamba (Gadwal),2017-10-01,Paddy,2017,Oct,41.0,1471.5,1476.0731707317073
358,Jogulamba (Gadwal),2017-11-01,Cotton,2017,Nov,6832.0,3626.7083333333335,3608.3653395784545
359,Jogulamba (Gadwal),2017-11-01,Maize,2017,Nov,34153.5,1425.0,1425.0
360,Jogulamba (Gadwal),2017-11-01,Paddy,2017,Nov,16368.0,1536.4375,1582.848545943304
361,Jogulamba (Gadwal),2017-12-01,Cotton,2017,Dec,464.0,3941.8571428571427,3964.689655172414
362,Jogulamba (Gadwal),2017-12-01,Maize,2017,Dec,54275.5,1425.0,1425.0
363,Jogulamba (Gadwal),2017-12-01,Paddy,2017,Dec,18086.0,1750.55,1728.4243060931108
364,Jogulamba (Gadwal),2018-01-01,Maize,2018,Jan,3166.5,1425.0,1425.0
365,Jogulamba (Gadwal),2018-01-01,Paddy,2018,Jan,1177.0,1794.5666666666666,1812.589209855565
366,Jogulamba (Gadwal),2018-02-01,Paddy,2018,Feb,72.0,1790.0,1791.638888888889
367,Jogulamba (Gadwal),2018-03-01,Paddy,2018,Mar,100.0,1332.8,1422.16
368,Jogulamba (Gadwal),2018-04-01,Paddy,2018,Apr,23774.0,1433.840909090909,1377.1396062925885
369,Jogulamba (Gadwal),2018-05-01,Paddy,2018,May,37384.0,1349.2083333333333,1341.3724454312005
370,Jogulamba (Gadwal),2018-06-01,Paddy,2018,Jun,1165.0,1492.6875,1482.436051502146
371,Jogulamba (Gadwal),2018-07-01,Paddy,2018,Jul,69.0,1435.25,1474.9855072463768
372,Jogulamba (Gadwal),2018-08-01,Paddy,2018,Aug,8.0,1150.0,1150.0
373,Jogulamba (Gadwal),2018-10-01,Cotton,2018,Oct,169.0,5610.0,5610.0
374,Jogulamba (Gadwal),2018-10-01,Paddy,2018,Oct,34.0,1386.0,1360.764705882353
375,Jogulamba (Gadwal),2018-11-01,Cotton,2018,Nov,467.0,5212.181818181818,5301.2740899357605
376,Jogulamba (Gadwal),2018-11-01,Paddy,2018,Nov,8340.0,1640.0,1698.793525179856
377,Jogulamba (Gadwal),2018-12-01,Paddy,2018,Dec,21155.0,1665.4722222222222,1661.5340345072086
378,Jogulamba (Gadwal),2019-01-01,Paddy,2019,Jan,4558.0,1608.4666666666667,1625.1842913558578
379,Jogulamba (Gadwal),2019-02-01,Paddy,2019,Feb,264.0,1512.142857142857,1516.6666666666667
380,Jogulamba (Gadwal),2019-03-01,Paddy,2019,Mar,163.0,1457.4,1527.717791411043
381,Jogulamba (Gadwal),2019-04-01,Paddy,2019,Apr,16352.0,1484.59375,1453.8382766634052
382,Jogulamba (Gadwal),2019-05-01,Paddy,2019,May,15115.0,1529.5277777777778,1521.759907376778
383,Jogulamba (Gadwal),2019-06-01,Paddy,2019,Jun,82.0,1725.125,1774.0365853658536
384,Jogulamba (Gadwal),2019-11-01,Paddy,2019,Nov,5934.0,1638.607142857143,1731.9886248736098
385,Jogulamba (Gadwal),2019-12-01,Paddy,2019,Dec,13829.0,1649.5555555555557,1655.2213464458746
386,Kamareddy,2015-01-01,Maize,2015,Jan,100.0,1300.0,1300.0
387,Kamareddy,2015-10-01,Maize,2015,Oct,2725.6,1338.2857142857142,1329.3395949515702
388,Kamareddy,2016-01-01,Maize,2016,Jan,383.0,1381.25,1387.206266318538
389,Kamareddy,2016-02-01,Maize,2016,Feb,360.0,1500.0,1500.0
390,Kamareddy,2016-02-01,Paddy,2016,Feb,17.0,1450.0,1450.0
391,Kamareddy,2016-03-01,Maize,2016,Mar,431.0,1358.3333333333333,1363.8631090487238
392,Kamareddy,2016-03-01,Paddy,2016,Mar,80.0,1450.0,1450.0
393,Kamareddy,2016-04-01,Maize,2016,Apr,388.0,1400.0,1400.0
394,Kamareddy,2016-06-01,Cotton,2016,Jun,184.7,4820.0,4820.0
395,Kamareddy,2016-10-01,Maize,2016,Oct,23982.25,1407.9354838709678,1406.120459923485
396,Kamareddy,2016-11-01,Cotton,2016,Nov,6548.7,4987.75,4933.925817337792
397,Kamareddy,2016-11-01,Maize,2016,Nov,17406.0,1376.1538461538462,1383.7237159600138
398,Kamareddy,2016-11-01,Paddy,2016,Nov,53187.0,1510.0,1510.0
399,Kamareddy,2016-12-01,Cotton,2016,Dec,3750.0,5033.24,5065.938666666667
400,Kamareddy,2016-12-01,Maize,2016,Dec,9159.0,1373.0,1375.2593077846927
401,Kamareddy,2016-12-01,Paddy,2016,Dec,13779.0,1510.0,1510.0
402,Kamareddy,2017-01-01,Cotton,2017,Jan,8026.0,5568.227272727273,5570.861574881635
403,Kamareddy,2017-01-01,Maize,2017,Jan,13343.0,1400.0,1400.0
404,Kamareddy,2017-01-01,Paddy,2017,Jan,1312.0,1505.0,1503.8185975609756
405,Kamareddy,2017-02-01,Cotton,2017,Feb,16833.0,5518.95652173913,5575.550703974336
406,Kamareddy,2017-02-01,Maize,2017,Feb,7182.0,1450.8125,1438.5895293790031
407,Kamareddy,2017-03-01,Cotton,2017,Mar,12475.0,5307.84,5431.096593186373
408,Kamareddy,2017-03-01,Maize,2017,Mar,1183.0,1522.1666666666667,1517.7261200338123
409,Kamareddy,2017-04-01,Cotton,2017,Apr,10040.0,5321.1,5313.161354581674
410,Kamareddy,2017-04-01,Maize,2017,Apr,14748.0,1450.0,1461.7012476267969
411,Kamareddy,2017-04-01,Paddy,2017,Apr,89660.39999999998,1510.0,1510.0
412,Kamareddy,2017-05-01,Cotton,2017,May,1350.0,4276.875,4385.62962962963
413,Kamareddy,2017-05-01,Maize,2017,May,2645.0,1498.888888888889,1500.4725897920605
414,Kamareddy,2017-05-01,Paddy,2017,May,193744.09999999995,1510.0,1510.0
415,Kamareddy,2017-06-01,Paddy,2017,Jun,12479.6,1510.0,1510.0
416,Kamareddy,2017-07-01,Paddy,2017,Jul,3990.0,1551.3793103448277,1552.907268170426
417,Kamareddy,2017-08-01,Paddy,2017,Aug,3250.0,1590.0,1590.0
418,Kamareddy,2017-09-01,Maize,2017,Sep,275.0,1312.5,1311.3636363636363
419,Kamareddy,2017-09-01,Paddy,2017,Sep,2900.0,1590.0,1590.0
420,Kamareddy,2017-10-01,Cotton,2017,Oct,5290.0,4181.222222222223,4236.329489603025
421,Kamareddy,2017-10-01,Maize,2017,Oct,14922.27,1384.0625,1402.9021556371786
422,Kamareddy,2017-10-01,Paddy,2017,Oct,71641.29999999999,1584.6666666666667,1588.9949931115154
423,Kamareddy,2017-11-01,Cotton,2017,Nov,61720.0,4350.229166666667,4353.5225858716785
424,Kamareddy,2017-11-01,Maize,2017,Nov,3122.5,1408.076923076923,1409.6965572457966
425,Kamareddy,2017-11-01,Paddy,2017,Nov,25580.4,1590.0,1590.0
426,Kamareddy,2017-12-01,Cotton,2017,Dec,115384.4,4878.761904761905,4912.686052880632
427,Kamareddy,2018-01-01,Cotton,2018,Jan,56000.0,5052.045454545455,5057.460803571428
428,Kamareddy,2018-02-01,Cotton,2018,Feb,37951.0,4803.090909090909,4805.372585702617
429,Kamareddy,2018-03-01,Cotton,2018,Mar,18820.0,4675.277777777777,4675.634962805526
430,Kamareddy,2018-04-01,Cotton,2018,Apr,7165.0,4623.636363636364,4663.217027215632
431,Kamareddy,2018-04-01,Maize,2018,Apr,2227.5,1425.0,1425.0
432,Kamareddy,2018-04-01,Paddy,2018,Apr,5802.4,1590.0,1590.0
433,Kamareddy,2018-05-01,Maize,2018,May,3748.5,1425.0,1425.0
434,Kamareddy,2018-05-01,Paddy,2018,May,41466.2,1586.9444444444443,1585.8505481572945
435,Kamareddy,2018-06-01,Paddy,2018,Jun,7229.0,1590.0,1590.0
436,Kamareddy,2018-07-01,Paddy,2018,Jul,7161.0,1590.0,1590.0
437,Kamareddy,2018-08-01,Paddy,2018,Aug,2552.0,1606.0,1601.41065830721
438,Kamareddy,2018-09-01,Paddy,2018,Sep,15456.0,1681.4285714285713,1738.6749482401656
439,Kamareddy,2018-10-01,Cotton,2018,Oct,6728.0,5610.0,5610.0
440,Kamareddy,2018-10-01,Maize,2018,Oct,19680.5,1675.8918918918919,1677.8141815502654
441,Kamareddy,2018-10-01,Paddy,2018,Oct,120900.39999999998,1757.2,1751.6918058170197
442,Kamareddy,2018-11-01,Cotton,2018,Nov,52614.0,5590.869565217391,5588.366784506025
443,Kamareddy,2018-11-01,Maize,2018,Nov,6452.0,1700.0,1700.0
444,Kamareddy,2018-11-01,Paddy,2018,Nov,59443.8,1749.8412698412699,1749.2828856836204
445,Kamareddy,2018-12-01,Cotton,2018,Dec,63230.0,5504.526315789473,5504.875154198956
446,Kamareddy,2018-12-01,Maize,2018,Dec,387.0,1700.0,1700.0
447,Kamareddy,2018-12-01,Paddy,2018,Dec,5454.0,1751.5384615384614,1752.1928859552622
448,Kamareddy,2019-01-01,Cotton,2019,Jan,61722.0,5386.8,5383.735783027121
449,Kamareddy,2019-01-01,Paddy,2019,Jan,2888.0,1756.6666666666667,1755.1939058171745
450,Kamareddy,2019-02-01,Cotton,2019,Feb,59991.0,5249.434782608696,5257.049690786951
451,Kamareddy,2019-02-01,Paddy,2019,Feb,2225.0,1753.076923076923,1753.5955056179776
452,Kamareddy,2019-03-01,Cotton,2019,Mar,58804.0,5530.5,5533.8444323515405
453,Kamareddy,2019-03-01,Maize,2019,Mar,88.0,1700.0,1700.0
454,Kamareddy,2019-03-01,Paddy,2019,Mar,3106.0,1753.3333333333333,1755.6664520283323
455,Kamareddy,2019-04-01,Cotton,2019,Apr,9863.0,5610.0,5610.0
456,Kamareddy,2019-04-01,Paddy,2019,Apr,63303.0,1750.0,1750.0
457,Kamareddy,2019-05-01,Paddy,2019,May,8478.0,1750.0,1750.0
458,Kamareddy,2019-06-01,Paddy,2019,Jun,1784.0,1750.0,1750.0
459,Kamareddy,2019-07-01,Paddy,2019,Jul,11682.0,1750.0,1750.0
460,Kamareddy,2019-08-01,Paddy,2019,Aug,6628.0,1750.0,1750.0
461,Kamareddy,2019-11-01,Cotton,2019,Nov,4475.0,5027.375,5029.8692737430165
462,Kamareddy,2019-11-01,Paddy,2019,Nov,6852.4,1835.0,1835.0
463,Kamareddy,2019-12-01,Cotton,2019,Dec,7265.0,5016.625,5017.760495526497
464,Kamareddy,2019-12-01,Paddy,2019,Dec,6922.8,1835.0,1835.0
465,Karimnagar,2014-01-01,Cotton,2014,Jan,11345.0,4608.333333333333,4626.681357426179
466,Karimnagar,2014-01-01,Maize,2014,Jan,430.0,1114.4,1113.8813953488373
467,Karimnagar,2014-01-01,Paddy,2014,Jan,2427.0,1413.1481481481483,1411.653619008378
468,Karimnagar,2014-02-01,Maize,2014,Feb,589.0,1171.076923076923,1175.269949066214
469,Karimnagar,2014-02-01,Paddy,2014,Feb,1516.0,1422.2222222222222,1418.4828496042217
470,Karimnagar,2014-03-01,Maize,2014,Mar,4287.0,1233.157894736842,1240.0580825752274
471,Karimnagar,2014-03-01,Paddy,2014,Mar,2714.0,1393.9473684210527,1379.4534512404816
472,Karimnagar,2014-04-01,Cotton,2014,Apr,15265.0,4282.142857142857,4288.850311169342
473,Karimnagar,2014-04-01,Maize,2014,Apr,9941.0,1224.2666666666667,1227.503872849814
474,Karimnagar,2014-04-01,Paddy,2014,Apr,13584.0,1339.4375,1329.51552071064
475,Karimnagar,2014-05-01,Cotton,2014,May,10829.0,4323.529411764706,4328.7284144427
476,Karimnagar,2014-05-01,Maize,2014,May,43613.0,1206.125,1199.9361887510604
477,Karimnagar,2014-05-01,Paddy,2014,May,14399.0,1325.3846153846155,1322.4992476329376
478,Karimnagar,2014-06-01,Maize,2014,Jun,21378.0,1198.578947368421,1185.5500982318272
479,Karimnagar,2014-06-01,Paddy,2014,Jun,4510.0,1357.017543859649,1364.1186252771618
480,Karimnagar,2014-07-01,Cotton,2014,Jul,12272.0,4933.529411764706,4952.042046936115
481,Karimnagar,2014-07-01,Maize,2014,Jul,13207.0,1331.5294117647059,1332.7233285378966
482,Karimnagar,2014-07-01,Paddy,2014,Jul,1260.0,1417.549019607843,1414.010582010582
483,Karimnagar,2014-08-01,Cotton,2014,Aug,14991.0,4890.666666666667,4895.370555666734
484,Karimnagar,2014-08-01,Maize,2014,Aug,11849.0,1311.4666666666667,1310.4491518271584
485,Karimnagar,2014-08-01,Paddy,2014,Aug,5471.0,1448.4444444444446,1523.8305002132456
486,Karimnagar,2014-09-01,Cotton,2014,Sep,17743.0,4073.684210526316,4199.150087358395
487,Karimnagar,2014-09-01,Maize,2014,Sep,6513.0,1241.7222222222222,1256.2545677875019
488,Karimnagar,2014-09-01,Paddy,2014,Sep,1317.0,1453.0555555555557,1454.5558086560363
489,Karimnagar,2014-10-01,Cotton,2014,Oct,20544.0,3881.25,3924.8807437694704
490,Karimnagar,2014-10-01,Maize,2014,Oct,6456.0,1105.7333333333333,1106.2794299876084
491,Karimnagar,2014-10-01,Paddy,2014,Oct,9142.0,1398.8541666666667,1386.73977247867
492,Karimnagar,2014-11-01,Cotton,2014,Nov,30973.0,3916.875,3952.184483259613
493,Karimnagar,2014-11-01,Maize,2014,Nov,4594.0,1114.1176470588234,1114.267958206356
494,Karimnagar,2014-11-01,Paddy,2014,Nov,14898.0,1434.9122807017543,1421.7299861278918
495,Karimnagar,2014-12-01,Cotton,2014,Dec,12554.0,3862.5,3865.0868249163614
496,Karimnagar,2014-12-01,Maize,2014,Dec,1151.0,1108.388888888889,1116.417028670721
497,Karimnagar,2014-12-01,Paddy,2014,Dec,10865.0,1435.8333333333335,1442.7657616198803
498,Karimnagar,2015-01-01,Cotton,2015,Jan,6348.0,3778.5714285714284,3782.1676118462506
499,Karimnagar,2015-01-01,Maize,2015,Jan,442.0,1137.3846153846155,1140.8371040723982
500,Karimnagar,2015-01-01,Paddy,2015,Jan,991.0,1440.888888888889,1432.902791792802
501,Karimnagar,2015-02-01,Cotton,2015,Feb,7971.0,3712.5,3710.7263831388786
502,Karimnagar,2015-02-01,Maize,2015,Feb,961.0,1189.8666666666666,1193.0437044745058
503,Karimnagar,2015-02-01,Paddy,2015,Feb,310.0,1431.7857142857142,1441.532258064516
504,Karimnagar,2015-03-01,Cotton,2015,Mar,8086.0,3632.3529411764707,3630.231263912936
505,Karimnagar,2015-03-01,Maize,2015,Mar,7643.0,1270.25,1264.3210781106895
506,Karimnagar,2015-03-01,Paddy,2015,Mar,286.0,1416.25,1410.9265734265734
507,Karimnagar,2015-04-01,Cotton,2015,Apr,19641.0,4269.473684210527,4278.372282470343
508,Karimnagar,2015-04-01,Maize,2015,Apr,24495.0,1260.2105263157894,1258.2981016533986
509,Karimnagar,2015-04-01,Paddy,2015,Apr,3868.0,1420.357142857143,1420.3645294725957
510,Karimnagar,2015-05-01,Cotton,2015,May,16704.0,4300.0,4302.1162595785445
511,Karimnagar,2015-05-01,Maize,2015,May,18682.0,1231.2777777777778,1224.1415266031474
512,Karimnagar,2015-05-01,Paddy,2015,May,8576.0,1411.4814814814815,1410.6304415422885
513,Karimnagar,2015-06-01,Cotton,2015,Jun,13017.0,4218.421052631579,4205.654144580164
514,Karimnagar,2015-06-01,Maize,2015,Jun,3046.0,1311.2631578947369,1307.4740643466841
515,Karimnagar,2015-06-01,Paddy,2015,Jun,784.0,1395.1851851851852,1392.5552721088434
516,Karimnagar,2015-07-01,Cotton,2015,Jul,9750.0,4216.111111111111,4214.715897435897
517,Karimnagar,2015-07-01,Maize,2015,Jul,1400.0,1336.5,1321.4385714285713
518,Karimnagar,2015-07-01,Paddy,2015,Jul,285.0,1445.8333333333335,1450.748538011696
519,Karimnagar,2015-08-01,Cotton,2015,Aug,6496.0,4107.058823529412,4102.658559113301
520,Karimnagar,2015-08-01,Maize,2015,Aug,287.0,1425.1818181818182,1442.7909407665504
521,Karimnagar,2015-08-01,Paddy,2015,Aug,271.0,1435.138888888889,1429.9938499384994
522,Karimnagar,2015-09-01,Cotton,2015,Sep,4354.0,4147.368421052632,4154.409738171796
523,Karimnagar,2015-09-01,Maize,2015,Sep,877.0,1470.3846153846155,1446.4561003420752
524,Karimnagar,2015-09-01,Paddy,2015,Sep,335.0,1458.4313725490194,1452.3880597014925
525,Karimnagar,2015-10-01,Cotton,2015,Oct,36566.0,3870.0,3945.2423015916424
526,Karimnagar,2015-10-01,Maize,2015,Oct,31625.0,1346.4117647058824,1364.570719367589
527,Karimnagar,2015-10-01,Paddy,2015,Oct,5583.0,1302.235294117647,1326.164517284614
528,Karimnagar,2015-11-01,Cotton,2015,Nov,59479.0,3897.6545454545453,3972.871416802569
529,Karimnagar,2015-11-01,Maize,2015,Nov,11421.0,1486.732142857143,1492.881621574293
530,Karimnagar,2015-11-01,Paddy,2015,Nov,42417.0,1442.0081300813008,1465.3416692206742
531,Karimnagar,2015-12-01,Cotton,2015,Dec,69648.0,3990.5405405405404,4034.979755341144
532,Karimnagar,2015-12-01,Maize,2015,Dec,1046.0,1486.121212121212,1490.3001912045888
533,Karimnagar,2015-12-01,Paddy,2015,Dec,8434.0,1483.371794871795,1455.2147853924591
534,Karimnagar,2016-01-01,Cotton,2016,Jan,72468.0,4305.882352941177,4280.607302533532
535,Karimnagar,2016-01-01,Maize,2016,Jan,490.0,1494.4615384615386,1491.3591836734695
536,Karimnagar,2016-01-01,Paddy,2016,Jan,329.0,1548.2142857142858,1538.6423505572443
537,Karimnagar,2016-02-01,Cotton,2016,Feb,34089.0,4316.666666666667,4314.82443016809
538,Karimnagar,2016-02-01,Maize,2016,Feb,3328.0,1472.8181818181818,1459.6634615384614
539,Karimnagar,2016-02-01,Paddy,2016,Feb,122.0,1598.888888888889,1585.464480874317
540,Karimnagar,2016-03-01,Cotton,2016,Mar,29830.0,4300.0,4292.073416024136
541,Karimnagar,2016-03-01,Maize,2016,Mar,1806.0,1426.125,1424.6794019933554
542,Karimnagar,2016-04-01,Cotton,2016,Apr,41974.0,4677.5,4682.9044170200605
543,Karimnagar,2016-04-01,Maize,2016,Apr,7711.0,1432.0625,1428.7344053948905
544,Karimnagar,2016-04-01,Paddy,2016,Apr,3667.0,1424.75,1458.5598581947095
545,Karimnagar,2016-05-01,Cotton,2016,May,39174.0,4770.0,4766.060397202226
546,Karimnagar,2016-05-01,Maize,2016,May,2658.0,1480.0526315789473,1453.489841986456
