,Year-Month,Year,Month,District,Mandal,cummRainFall
29564,2012-09-01,2012,Sep,Hyderabad,Golkonda,135.2
29565,2013-09-01,2013,Sep,Hyderabad,Golkonda,230.6
29566,2014-09-01,2014,Sep,Hyderabad,Golkonda,55.8
29567,2015-09-01,2015,Sep,Hyderabad,Golkonda,158.2
29568,2016-09-01,2016,Sep,Hyderabad,Golkonda,411.45
29569,2004-09-01,2004,Sep,Hyderabad,Bahadurpura,114.0
29570,2005-09-01,2005,Sep,Hyderabad,Bahadurpura,220.6
29571,2006-09-01,2006,Sep,Hyderabad,Bahadurpura,128.6
29572,2007-09-01,2007,Sep,Hyderabad,Bahadurpura,192.2
29573,2008-09-01,2008,Sep,Hyderabad,Bahadurpura,173.6
29574,2009-09-01,2009,Sep,Hyderabad,Bahadurpura,196.8
29575,2010-09-01,2010,Sep,Hyderabad,Bahadurpura,133.2
29576,2011-09-01,2011,Sep,Hyderabad,Bahadurpura,42.2
29577,2012-09-01,2012,Sep,Hyderabad,Bahadurpura,127.6
29578,2013-09-01,2013,Sep,Hyderabad,Bahadurpura,166.1
29579,2014-09-01,2014,Sep,Hyderabad,Bahadurpura,83.8
29580,2015-09-01,2015,Sep,Hyderabad,Bahadurpura,176.6
29581,2016-09-01,2016,Sep,Hyderabad,Bahadurpura,411.45
29582,2004-09-01,2004,Sep,Hyderabad,Bandlaguda,114.0
29583,2005-09-01,2005,Sep,Hyderabad,Bandlaguda,220.6
29584,2006-09-01,2006,Sep,Hyderabad,Bandlaguda,194.3
29585,2007-09-01,2007,Sep,Hyderabad,Bandlaguda,172.6
29586,2008-09-01,2008,Sep,Hyderabad,Bandlaguda,187.6
29587,2009-09-01,2009,Sep,Hyderabad,Bandlaguda,188.2
29588,2010-09-01,2010,Sep,Hyderabad,Bandlaguda,133.2
29589,2011-09-01,2011,Sep,Hyderabad,Bandlaguda,42.2
29590,2012-09-01,2012,Sep,Hyderabad,Bandlaguda,127.6
29591,2013-09-01,2013,Sep,Hyderabad,Bandlaguda,166.1
29592,2014-09-01,2014,Sep,Hyderabad,Bandlaguda,77.2
29593,2015-09-01,2015,Sep,Hyderabad,Bandlaguda,178.4
29594,2016-09-01,2016,Sep,Hyderabad,Bandlaguda,411.45
29595,2004-09-01,2004,Sep,Hyderabad,Charminar,114.0
29596,2005-09-01,2005,Sep,Hyderabad,Charminar,220.6
29597,2006-09-01,2006,Sep,Hyderabad,Charminar,194.3
29598,2007-09-01,2007,Sep,Hyderabad,Charminar,192.2
29599,2008-09-01,2008,Sep,Hyderabad,Charminar,173.6
29600,2009-09-01,2009,Sep,Hyderabad,Charminar,196.8
29601,2010-09-01,2010,Sep,Hyderabad,Charminar,133.2
29602,2011-09-01,2011,Sep,Hyderabad,Charminar,40.2
29603,2012-09-01,2012,Sep,Hyderabad,Charminar,127.6
29604,2013-09-01,2013,Sep,Hyderabad,Charminar,166.1
29605,2014-09-01,2014,Sep,Hyderabad,Charminar,39.0
29606,2015-09-01,2015,Sep,Hyderabad,Charminar,315.2
29607,2016-09-01,2016,Sep,Hyderabad,Charminar,411.45
29608,2004-09-01,2004,Sep,Hyderabad,Saidabad,114.0
29609,2005-09-01,2005,Sep,Hyderabad,Saidabad,220.6
29610,2006-09-01,2006,Sep,Hyderabad,Saidabad,200.5
29611,2007-09-01,2007,Sep,Hyderabad,Saidabad,186.4
29612,2008-09-01,2008,Sep,Hyderabad,Saidabad,320.4
29613,2009-09-01,2009,Sep,Hyderabad,Saidabad,118.6
29614,2010-09-01,2010,Sep,Hyderabad,Saidabad,107.2
29615,2011-09-01,2011,Sep,Hyderabad,Saidabad,33.05
29616,2012-09-01,2012,Sep,Hyderabad,Saidabad,149.8
29617,2013-09-01,2013,Sep,Hyderabad,Saidabad,162.0
29618,2014-09-01,2014,Sep,Hyderabad,Saidabad,74.6
29619,2015-09-01,2015,Sep,Hyderabad,Saidabad,352.8
29620,2016-09-01,2016,Sep,Hyderabad,Saidabad,411.45
29621,2004-09-01,2004,Sep,Rangareddy,Shankarpalle,242.2
29622,2005-09-01,2005,Sep,Rangareddy,Shankarpalle,352.4
29623,2006-09-01,2006,Sep,Rangareddy,Shankarpalle,208.4
29624,2007-09-01,2007,Sep,Rangareddy,Shankarpalle,186.8
29625,2008-09-01,2008,Sep,Rangareddy,Shankarpalle,154.9
29626,2009-09-01,2009,Sep,Rangareddy,Shankarpalle,126.2
29627,2010-09-01,2010,Sep,Rangareddy,Shankarpalle,289.4
29628,2011-09-01,2011,Sep,Rangareddy,Shankarpalle,116.4
29629,2012-09-01,2012,Sep,Rangareddy,Shankarpalle,144.0
29630,2013-09-01,2013,Sep,Rangareddy,Shankarpalle,282.4
29631,2014-09-01,2014,Sep,Rangareddy,Shankarpalle,61.8
29632,2015-09-01,2015,Sep,Rangareddy,Shankarpalle,198.6
29633,2016-09-01,2016,Sep,Rangareddy,Shankarpalle,390.2
29634,2004-09-01,2004,Sep,Rangareddy,Serilingampally,61.5
29635,2005-09-01,2005,Sep,Rangareddy,Serilingampally,235.2
29636,2006-09-01,2006,Sep,Rangareddy,Serilingampally,238.2
29637,2007-09-01,2007,Sep,Rangareddy,Serilingampally,160.2
29638,2008-09-01,2008,Sep,Rangareddy,Serilingampally,165.2
29639,2009-09-01,2009,Sep,Rangareddy,Serilingampally,102.4
29640,2010-09-01,2010,Sep,Rangareddy,Serilingampally,193.0
29641,2011-09-01,2011,Sep,Rangareddy,Serilingampally,82.2
29642,2012-09-01,2012,Sep,Rangareddy,Serilingampally,54.6
29643,2013-09-01,2013,Sep,Rangareddy,Serilingampally,174.0
29644,2014-09-01,2014,Sep,Rangareddy,Serilingampally,33.8
29645,2015-09-01,2015,Sep,Rangareddy,Serilingampally,101.3
29646,2016-09-01,2016,Sep,Rangareddy,Serilingampally,377.4
29647,2004-09-01,2004,Sep,Rangareddy,Gandipet,120.4
29648,2005-09-01,2005,Sep,Rangareddy,Gandipet,273.6
29649,2006-09-01,2006,Sep,Rangareddy,Gandipet,167.7
29650,2007-09-01,2007,Sep,Rangareddy,Gandipet,326.4
29651,2008-09-01,2008,Sep,Rangareddy,Gandipet,221.5
29652,2009-09-01,2009,Sep,Rangareddy,Gandipet,164.6
29653,2010-09-01,2010,Sep,Rangareddy,Gandipet,243.8
29654,2011-09-01,2011,Sep,Rangareddy,Gandipet,46.4
29655,2012-09-01,2012,Sep,Rangareddy,Gandipet,135.0
29656,2013-09-01,2013,Sep,Rangareddy,Gandipet,124.0
29657,2014-09-01,2014,Sep,Rangareddy,Gandipet,70.2
29658,2015-09-01,2015,Sep,Rangareddy,Gandipet,154.1
29659,2016-09-01,2016,Sep,Rangareddy,Gandipet,389.1
29660,2004-09-01,2004,Sep,Rangareddy,Rajendranagar,120.4
29661,2005-09-01,2005,Sep,Rangareddy,Rajendranagar,273.6
29662,2006-09-01,2006,Sep,Rangareddy,Rajendranagar,167.7
29663,2007-09-01,2007,Sep,Rangareddy,Rajendranagar,326.4
29664,2008-09-01,2008,Sep,Rangareddy,Rajendranagar,221.5
29665,2009-09-01,2009,Sep,Rangareddy,Rajendranagar,164.6
29666,2010-09-01,2010,Sep,Rangareddy,Rajendranagar,243.8
29667,2011-09-01,2011,Sep,Rangareddy,Rajendranagar,46.4
29668,2012-09-01,2012,Sep,Rangareddy,Rajendranagar,135.0
29669,2013-09-01,2013,Sep,Rangareddy,Rajendranagar,124.0
29670,2014-09-01,2014,Sep,Rangareddy,Rajendranagar,70.2
29671,2015-09-01,2015,Sep,Rangareddy,Rajendranagar,154.1
29672,2016-09-01,2016,Sep,Rangareddy,Rajendranagar,389.1
29673,2004-09-01,2004,Sep,Rangareddy,Balapur,50.0
29674,2005-09-01,2005,Sep,Rangareddy,Balapur,248.6
29675,2006-09-01,2006,Sep,Rangareddy,Balapur,117.6
29676,2007-09-01,2007,Sep,Rangareddy,Balapur,173.2
29677,2008-09-01,2008,Sep,Rangareddy,Balapur,251.4
29678,2009-09-01,2009,Sep,Rangareddy,Balapur,139.6
29679,2010-09-01,2010,Sep,Rangareddy,Balapur,170.0
29680,2011-09-01,2011,Sep,Rangareddy,Balapur,71.8
29681,2012-09-01,2012,Sep,Rangareddy,Balapur,280.4
29682,2013-09-01,2013,Sep,Rangareddy,Balapur,213.2
29683,2014-09-01,2014,Sep,Rangareddy,Balapur,79.0
29684,2015-09-01,2015,Sep,Rangareddy,Balapur,230.0
29685,2016-09-01,2016,Sep,Rangareddy,Balapur,411.45
29686,2004-09-01,2004,Sep,Rangareddy,Saroornagar,50.0
29687,2005-09-01,2005,Sep,Rangareddy,Saroornagar,248.6
29688,2006-09-01,2006,Sep,Rangareddy,Saroornagar,117.6
29689,2007-09-01,2007,Sep,Rangareddy,Saroornagar,173.2
29690,2008-09-01,2008,Sep,Rangareddy,Saroornagar,251.4
29691,2009-09-01,2009,Sep,Rangareddy,Saroornagar,139.6
29692,2010-09-01,2010,Sep,Rangareddy,Saroornagar,170.0
29693,2011-09-01,2011,Sep,Rangareddy,Saroornagar,71.8
29694,2012-09-01,2012,Sep,Rangareddy,Saroornagar,280.4
29695,2013-09-01,2013,Sep,Rangareddy,Saroornagar,213.2
29696,2014-09-01,2014,Sep,Rangareddy,Saroornagar,79.0
29697,2015-09-01,2015,Sep,Rangareddy,Saroornagar,230.0
29698,2016-09-01,2016,Sep,Rangareddy,Saroornagar,411.45
29699,2004-09-01,2004,Sep,Rangareddy,Hayathnagar,46.2
29700,2005-09-01,2005,Sep,Rangareddy,Hayathnagar,171.2
29701,2006-09-01,2006,Sep,Rangareddy,Hayathnagar,141.2
29702,2007-09-01,2007,Sep,Rangareddy,Hayathnagar,204.4
29703,2008-09-01,2008,Sep,Rangareddy,Hayathnagar,156.0
29704,2009-09-01,2009,Sep,Rangareddy,Hayathnagar,95.2
29705,2010-09-01,2010,Sep,Rangareddy,Hayathnagar,173.8
29706,2011-09-01,2011,Sep,Rangareddy,Hayathnagar,46.2
29707,2012-09-01,2012,Sep,Rangareddy,Hayathnagar,249.2
29708,2013-09-01,2013,Sep,Rangareddy,Hayathnagar,206.8
29709,2014-09-01,2014,Sep,Rangareddy,Hayathnagar,83.0
29710,2015-09-01,2015,Sep,Rangareddy,Hayathnagar,142.8
29711,2016-09-01,2016,Sep,Rangareddy,Hayathnagar,411.45
29712,2004-09-01,2004,Sep,Rangareddy,Abdullapurmet,46.2
29713,2005-09-01,2005,Sep,Rangareddy,Abdullapurmet,171.2
29714,2006-09-01,2006,Sep,Rangareddy,Abdullapurmet,141.2
29715,2007-09-01,2007,Sep,Rangareddy,Abdullapurmet,204.4
29716,2008-09-01,2008,Sep,Rangareddy,Abdullapurmet,156.0
29717,2009-09-01,2009,Sep,Rangareddy,Abdullapurmet,95.2
29718,2010-09-01,2010,Sep,Rangareddy,Abdullapurmet,173.8
29719,2011-09-01,2011,Sep,Rangareddy,Abdullapurmet,46.2
29720,2012-09-01,2012,Sep,Rangareddy,Abdullapurmet,249.2
29721,2013-09-01,2013,Sep,Rangareddy,Abdullapurmet,206.8
29722,2014-09-01,2014,Sep,Rangareddy,Abdullapurmet,83.0
29723,2015-09-01,2015,Sep,Rangareddy,Abdullapurmet,142.8
29724,2016-09-01,2016,Sep,Rangareddy,Abdullapurmet,411.45
29725,2004-09-01,2004,Sep,Rangareddy,Ibrahimpatnam,74.7
29726,2005-09-01,2005,Sep,Rangareddy,Ibrahimpatnam,149.8
29727,2006-09-01,2006,Sep,Rangareddy,Ibrahimpatnam,136.2
29728,2007-09-01,2007,Sep,Rangareddy,Ibrahimpatnam,143.4
29729,2008-09-01,2008,Sep,Rangareddy,Ibrahimpatnam,33.05
29730,2009-09-01,2009,Sep,Rangareddy,Ibrahimpatnam,134.8
29731,2010-09-01,2010,Sep,Rangareddy,Ibrahimpatnam,105.6
29732,2011-09-01,2011,Sep,Rangareddy,Ibrahimpatnam,33.8
29733,2012-09-01,2012,Sep,Rangareddy,Ibrahimpatnam,154.6
29734,2013-09-01,2013,Sep,Rangareddy,Ibrahimpatnam,249.0
29735,2014-09-01,2014,Sep,Rangareddy,Ibrahimpatnam,46.8
29736,2015-09-01,2015,Sep,Rangareddy,Ibrahimpatnam,172.0
29737,2016-09-01,2016,Sep,Rangareddy,Ibrahimpatnam,320.6
29738,2004-09-01,2004,Sep,Rangareddy,Manchal,74.8
29739,2005-09-01,2005,Sep,Rangareddy,Manchal,195.3
29740,2006-09-01,2006,Sep,Rangareddy,Manchal,138.2
29741,2007-09-01,2007,Sep,Rangareddy,Manchal,149.6
29742,2008-09-01,2008,Sep,Rangareddy,Manchal,94.8
29743,2009-09-01,2009,Sep,Rangareddy,Manchal,87.2
29744,2010-09-01,2010,Sep,Rangareddy,Manchal,90.6
29745,2011-09-01,2011,Sep,Rangareddy,Manchal,33.05
29746,2012-09-01,2012,Sep,Rangareddy,Manchal,103.6
29747,2013-09-01,2013,Sep,Rangareddy,Manchal,178.4
29748,2014-09-01,2014,Sep,Rangareddy,Manchal,71.0
29749,2015-09-01,2015,Sep,Rangareddy,Manchal,128.4
29750,2016-09-01,2016,Sep,Rangareddy,Manchal,216.4
29751,2004-09-01,2004,Sep,Rangareddy,Yacharam,113.1
29752,2005-09-01,2005,Sep,Rangareddy,Yacharam,271.8
29753,2006-09-01,2006,Sep,Rangareddy,Yacharam,192.9
29754,2007-09-01,2007,Sep,Rangareddy,Yacharam,252.9
29755,2008-09-01,2008,Sep,Rangareddy,Yacharam,57.4
29756,2009-09-01,2009,Sep,Rangareddy,Yacharam,165.8
29757,2010-09-01,2010,Sep,Rangareddy,Yacharam,109.6
29758,2011-09-01,2011,Sep,Rangareddy,Yacharam,41.0
29759,2012-09-01,2012,Sep,Rangareddy,Yacharam,217.4
29760,2013-09-01,2013,Sep,Rangareddy,Yacharam,182.6
29761,2014-09-01,2014,Sep,Rangareddy,Yacharam,69.2
29762,2015-09-01,2015,Sep,Rangareddy,Yacharam,160.2
29763,2016-09-01,2016,Sep,Rangareddy,Yacharam,214.6
29764,2004-09-01,2004,Sep,Rangareddy,Madgul,138.2
29765,2005-09-01,2005,Sep,Rangareddy,Madgul,201.0
29766,2006-09-01,2006,Sep,Rangareddy,Madgul,97.4
29767,2007-09-01,2007,Sep,Rangareddy,Madgul,242.2
29768,2008-09-01,2008,Sep,Rangareddy,Madgul,35.2
29769,2009-09-01,2009,Sep,Rangareddy,Madgul,327.6
29770,2010-09-01,2010,Sep,Rangareddy,Madgul,125.0
29771,2011-09-01,2011,Sep,Rangareddy,Madgul,33.05
29772,2012-09-01,2012,Sep,Rangareddy,Madgul,104.2
29773,2013-09-01,2013,Sep,Rangareddy,Madgul,185.0
29774,2014-09-01,2014,Sep,Rangareddy,Madgul,46.0
29775,2015-09-01,2015,Sep,Rangareddy,Madgul,152.8
29776,2016-09-01,2016,Sep,Rangareddy,Madgul,261.8
29777,2004-09-01,2004,Sep,Rangareddy,Amangal,227.0
29778,2005-09-01,2005,Sep,Rangareddy,Amangal,338.2
29779,2006-09-01,2006,Sep,Rangareddy,Amangal,126.6
29780,2007-09-01,2007,Sep,Rangareddy,Amangal,219.0
29781,2008-09-01,2008,Sep,Rangareddy,Amangal,64.4
29782,2009-09-01,2009,Sep,Rangareddy,Amangal,226.6
29783,2010-09-01,2010,Sep,Rangareddy,Amangal,74.4
29784,2011-09-01,2011,Sep,Rangareddy,Amangal,40.4
29785,2012-09-01,2012,Sep,Rangareddy,Amangal,37.8
29786,2013-09-01,2013,Sep,Rangareddy,Amangal,146.2
29787,2014-09-01,2014,Sep,Rangareddy,Amangal,38.4
29788,2015-09-01,2015,Sep,Rangareddy,Amangal,121.4
29789,2016-09-01,2016,Sep,Rangareddy,Amangal,246.8
29790,2004-09-01,2004,Sep,Rangareddy,Talakondapalle,138.0
29791,2005-09-01,2005,Sep,Rangareddy,Talakondapalle,316.8
29792,2006-09-01,2006,Sep,Rangareddy,Talakondapalle,248.2
29793,2007-09-01,2007,Sep,Rangareddy,Talakondapalle,145.0
29794,2008-09-01,2008,Sep,Rangareddy,Talakondapalle,84.0
29795,2009-09-01,2009,Sep,Rangareddy,Talakondapalle,146.0
29796,2010-09-01,2010,Sep,Rangareddy,Talakondapalle,97.0
29797,2011-09-01,2011,Sep,Rangareddy,Talakondapalle,33.4
29798,2012-09-01,2012,Sep,Rangareddy,Talakondapalle,72.2
29799,2013-09-01,2013,Sep,Rangareddy,Talakondapalle,160.0
29800,2014-09-01,2014,Sep,Rangareddy,Talakondapalle,61.0
29801,2015-09-01,2015,Sep,Rangareddy,Talakondapalle,129.0
29802,2016-09-01,2016,Sep,Rangareddy,Talakondapalle,238.6
29803,2004-09-01,2004,Sep,Rangareddy,Keshampeta,55.4
29804,2005-09-01,2005,Sep,Rangareddy,Keshampeta,256.6
29805,2006-09-01,2006,Sep,Rangareddy,Keshampeta,266.8
29806,2007-09-01,2007,Sep,Rangareddy,Keshampeta,205.6
29807,2008-09-01,2008,Sep,Rangareddy,Keshampeta,176.0
29808,2009-09-01,2009,Sep,Rangareddy,Keshampeta,148.5
29809,2010-09-01,2010,Sep,Rangareddy,Keshampeta,175.6
29810,2011-09-01,2011,Sep,Rangareddy,Keshampeta,77.2
29811,2012-09-01,2012,Sep,Rangareddy,Keshampeta,43.8
29812,2013-09-01,2013,Sep,Rangareddy,Keshampeta,125.2
29813,2014-09-01,2014,Sep,Rangareddy,Keshampeta,35.2
29814,2015-09-01,2015,Sep,Rangareddy,Keshampeta,157.2
29815,2016-09-01,2016,Sep,Rangareddy,Keshampeta,168.2
29816,2004-09-01,2004,Sep,Rangareddy,Kadthal,138.0
29817,2005-09-01,2005,Sep,Rangareddy,Kadthal,316.8
29818,2006-09-01,2006,Sep,Rangareddy,Kadthal,248.2
29819,2007-09-01,2007,Sep,Rangareddy,Kadthal,145.0
29820,2008-09-01,2008,Sep,Rangareddy,Kadthal,84.0
29821,2009-09-01,2009,Sep,Rangareddy,Kadthal,146.0
29822,2010-09-01,2010,Sep,Rangareddy,Kadthal,97.0
29823,2011-09-01,2011,Sep,Rangareddy,Kadthal,33.4
29824,2012-09-01,2012,Sep,Rangareddy,Kadthal,72.2
29825,2013-09-01,2013,Sep,Rangareddy,Kadthal,160.0
29826,2014-09-01,2014,Sep,Rangareddy,Kadthal,61.0
29827,2015-09-01,2015,Sep,Rangareddy,Kadthal,129.0
29828,2016-09-01,2016,Sep,Rangareddy,Kadthal,238.6
29829,2004-09-01,2004,Sep,Rangareddy,Kandukur,101.8
29830,2005-09-01,2005,Sep,Rangareddy,Kandukur,216.9
29831,2006-09-01,2006,Sep,Rangareddy,Kandukur,131.0
29832,2007-09-01,2007,Sep,Rangareddy,Kandukur,288.3
29833,2008-09-01,2008,Sep,Rangareddy,Kandukur,59.6
29834,2009-09-01,2009,Sep,Rangareddy,Kandukur,203.8
29835,2010-09-01,2010,Sep,Rangareddy,Kandukur,225.4
29836,2011-09-01,2011,Sep,Rangareddy,Kandukur,33.05
29837,2012-09-01,2012,Sep,Rangareddy,Kandukur,130.0
29838,2013-09-01,2013,Sep,Rangareddy,Kandukur,221.8
29839,2014-09-01,2014,Sep,Rangareddy,Kandukur,51.2
29840,2015-09-01,2015,Sep,Rangareddy,Kandukur,174.6
29841,2016-09-01,2016,Sep,Rangareddy,Kandukur,276.0
29842,2004-09-01,2004,Sep,Rangareddy,Maheshwaram,94.6
29843,2005-09-01,2005,Sep,Rangareddy,Maheshwaram,225.1
29844,2006-09-01,2006,Sep,Rangareddy,Maheshwaram,203.7
29845,2007-09-01,2007,Sep,Rangareddy,Maheshwaram,263.2
29846,2008-09-01,2008,Sep,Rangareddy,Maheshwaram,73.4
29847,2009-09-01,2009,Sep,Rangareddy,Maheshwaram,154.0
29848,2010-09-01,2010,Sep,Rangareddy,Maheshwaram,246.6
29849,2011-09-01,2011,Sep,Rangareddy,Maheshwaram,55.6
29850,2012-09-01,2012,Sep,Rangareddy,Maheshwaram,111.6
29851,2013-09-01,2013,Sep,Rangareddy,Maheshwaram,170.8
29852,2014-09-01,2014,Sep,Rangareddy,Maheshwaram,96.6
29853,2015-09-01,2015,Sep,Rangareddy,Maheshwaram,143.0
29854,2016-09-01,2016,Sep,Rangareddy,Maheshwaram,296.2
29855,2004-09-01,2004,Sep,Rangareddy,Shamshabad,78.3
29856,2005-09-01,2005,Sep,Rangareddy,Shamshabad,217.3
29857,2006-09-01,2006,Sep,Rangareddy,Shamshabad,202.8
29858,2007-09-01,2007,Sep,Rangareddy,Shamshabad,157.6
29859,2008-09-01,2008,Sep,Rangareddy,Shamshabad,144.6
29860,2009-09-01,2009,Sep,Rangareddy,Shamshabad,195.2
29861,2010-09-01,2010,Sep,Rangareddy,Shamshabad,240.0
29862,2011-09-01,2011,Sep,Rangareddy,Shamshabad,53.0
29863,2012-09-01,2012,Sep,Rangareddy,Shamshabad,80.8
29864,2013-09-01,2013,Sep,Rangareddy,Shamshabad,185.4
29865,2014-09-01,2014,Sep,Rangareddy,Shamshabad,63.0
29866,2015-09-01,2015,Sep,Rangareddy,Shamshabad,88.4
29867,2016-09-01,2016,Sep,Rangareddy,Shamshabad,408.0
29868,2004-09-01,2004,Sep,Rangareddy,Moinabad,97.6
29869,2005-09-01,2005,Sep,Rangareddy,Moinabad,200.0
29870,2006-09-01,2006,Sep,Rangareddy,Moinabad,102.8
29871,2007-09-01,2007,Sep,Rangareddy,Moinabad,171.0
29872,2008-09-01,2008,Sep,Rangareddy,Moinabad,208.0
29873,2009-09-01,2009,Sep,Rangareddy,Moinabad,90.4
29874,2010-09-01,2010,Sep,Rangareddy,Moinabad,241.0
29875,2011-09-01,2011,Sep,Rangareddy,Moinabad,94.2
29876,2012-09-01,2012,Sep,Rangareddy,Moinabad,60.8
29877,2013-09-01,2013,Sep,Rangareddy,Moinabad,109.2
29878,2014-09-01,2014,Sep,Rangareddy,Moinabad,72.8
29879,2015-09-01,2015,Sep,Rangareddy,Moinabad,158.6
29880,2016-09-01,2016,Sep,Rangareddy,Moinabad,328.2
29881,2004-09-01,2004,Sep,Rangareddy,Chevella,124.0
29882,2005-09-01,2005,Sep,Rangareddy,Chevella,207.6
29883,2006-09-01,2006,Sep,Rangareddy,Chevella,110.4
29884,2007-09-01,2007,Sep,Rangareddy,Chevella,208.4
29885,2008-09-01,2008,Sep,Rangareddy,Chevella,168.4
29886,2009-09-01,2009,Sep,Rangareddy,Chevella,176.8
29887,2010-09-01,2010,Sep,Rangareddy,Chevella,214.6
29888,2011-09-01,2011,Sep,Rangareddy,Chevella,63.4
29889,2012-09-01,2012,Sep,Rangareddy,Chevella,88.0
29890,2013-09-01,2013,Sep,Rangareddy,Chevella,189.8
29891,2014-09-01,2014,Sep,Rangareddy,Chevella,49.2
29892,2015-09-01,2015,Sep,Rangareddy,Chevella,140.4
29893,2016-09-01,2016,Sep,Rangareddy,Chevella,411.45
29894,2004-09-01,2004,Sep,Rangareddy,Shabad,120.2
29895,2005-09-01,2005,Sep,Rangareddy,Shabad,278.0
29896,2006-09-01,2006,Sep,Rangareddy,Shabad,152.8
29897,2007-09-01,2007,Sep,Rangareddy,Shabad,200.9
29898,2008-09-01,2008,Sep,Rangareddy,Shabad,213.0
29899,2009-09-01,2009,Sep,Rangareddy,Shabad,124.4
29900,2010-09-01,2010,Sep,Rangareddy,Shabad,218.8
29901,2011-09-01,2011,Sep,Rangareddy,Shabad,33.05
29902,2012-09-01,2012,Sep,Rangareddy,Shabad,88.0
29903,2013-09-01,2013,Sep,Rangareddy,Shabad,272.2
29904,2014-09-01,2014,Sep,Rangareddy,Shabad,99.6
29905,2015-09-01,2015,Sep,Rangareddy,Shabad,114.8
29906,2016-09-01,2016,Sep,Rangareddy,Shabad,251.6
29907,2004-09-01,2004,Sep,Rangareddy,Kothur,53.0
29908,2005-09-01,2005,Sep,Rangareddy,Kothur,182.0
29909,2006-09-01,2006,Sep,Rangareddy,Kothur,90.0
29910,2007-09-01,2007,Sep,Rangareddy,Kothur,82.0
29911,2008-09-01,2008,Sep,Rangareddy,Kothur,97.2
29912,2009-09-01,2009,Sep,Rangareddy,Kothur,124.4
29913,2010-09-01,2010,Sep,Rangareddy,Kothur,233.8
29914,2011-09-01,2011,Sep,Rangareddy,Kothur,96.6
29915,2012-09-01,2012,Sep,Rangareddy,Kothur,87.4
29916,2013-09-01,2013,Sep,Rangareddy,Kothur,176.2
29917,2014-09-01,2014,Sep,Rangareddy,Kothur,66.8
29918,2015-09-01,2015,Sep,Rangareddy,Kothur,57.8
29919,2016-09-01,2016,Sep,Rangareddy,Kothur,197.2
29920,2004-09-01,2004,Sep,Rangareddy,Nandigam,53.0
29921,2005-09-01,2005,Sep,Rangareddy,Nandigam,182.0
29922,2006-09-01,2006,Sep,Rangareddy,Nandigam,90.0
29923,2007-09-01,2007,Sep,Rangareddy,Nandigam,82.0
29924,2008-09-01,2008,Sep,Rangareddy,Nandigam,97.2
29925,2009-09-01,2009,Sep,Rangareddy,Nandigam,124.4
